train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
4,85.7894736842105,0.987060706476409,570,85.7894736842105
5,86.8421052631579,0.98719596041568,570,86.8421052631579
6,85.9649122807018,0.986970537183562,570,85.9649122807018
7,85.6140350877193,0.986902910213927,570,85.6140350877193
8,84.7368421052632,0.986609860012173,570,84.7368421052632
9,85.2631578947369,0.987083248799621,570,85.2631578947368
10,87.3684210526316,0.987038164153198,570,87.3684210526316
11,82.280701754386,0.984513423953473,570,82.280701754386
12,95.9649122807018,0.989472735060075,570,95.9649122807018
13,92.280701754386,0.988210364960213,570,92.1052631578947
14,96.140350877193,0.989517819706499,570,96.140350877193
15,96.140350877193,0.989517819706499,570,96.140350877193
16,96.140350877193,0.989517819706499,570,96.140350877193
17,95.9649122807018,0.989495277383287,570,95.9649122807018
18,26.8421052631579,0.337142985956133,570,26.8421052631579
19,69.2982456140351,0.623791167917766,570,69.2982456140351
20,83.6842105263158,0.460810171096233,570,83.6842105263158
21,83.6842105263158,0.362097337751629,570,83.6842105263158
22,97.0175438596491,0.990780189806361,570,97.0175438596491
23,71.0526315789474,0.778634386059827,570,71.0526315789474
24,74.3859649122807,0.856563197403124,570,74.3859649122807
25,68.7719298245614,0.809404657243976,570,68.7719298245614
26,16.4912280701754,0.679200198372444,570,16.4912280701754
27,67.0175438596491,0.83963391267104,570,67.0175438596491
28,44.2105263157895,0.886138725457046,570,44.2105263157895
29,84.0350877192983,0.574288226144586,570,84.0350877192983
30,97.5438596491228,0.991839678997317,570,97.5438596491228
31,83.6842105263158,0.204436329208088,570,83.6842105263158
32,45.0877192982456,0.913888325330809,570,45.0877192982456
33,79.2982456140351,0.84098645206375,570,79.2982456140351
34,47.3684210526316,0.743468361849372,570,47.3684210526316
35,63.859649122807,0.701674894614639,570,63.859649122807
36,84.5614035087719,0.750321228105769,570,84.5614035087719
37,97.5438596491228,0.991636798088411,570,97.5438596491228
38,16.4912280701754,0.752350037194833,570,16.4912280701754
39,65.4385964912281,0.859967088208111,570,65.4385964912281
40,79.4736842105263,0.811253127747346,570,79.4736842105263
41,46.140350877193,0.321453529000699,570,46.140350877193
42,87.0175438596491,0.752913595275129,570,87.0175438596491
43,83.6842105263158,0.405761817812944,570,83.6842105263158
44,83.6842105263158,0.379364757331891,570,83.6842105263158
45,83.6842105263158,0.459502716349947,570,83.6842105263158
46,83.6842105263158,0.410698586596335,570,83.6842105263158
47,79.1228070175439,0.417821960731273,570,79.1228070175439
48,83.6842105263158,0.394761164085571,570,83.6842105263158
49,16.3157894736842,0.638308424066184,570,16.3157894736842
50,16.3157894736842,0.644868240120827,570,16.3157894736842
51,54.5614035087719,0.568832983927324,570,54.5614035087719
52,83.6842105263158,0.357611415432475,570,83.6842105263158
53,97.719298245614,0.993124591420392,570,97.719298245614
54,83.6842105263158,0.458510854128627,570,83.6842105263158
55,97.719298245614,0.993169676066815,570,97.719298245614
56,16.4912280701754,0.672054281914294,570,16.4912280701754
57,33.3333333333333,0.208561574355853,570,33.3333333333333
58,62.6315789473684,0.733617366605802,570,62.6315789473684
59,40.5263157894737,0.248438944117581,570,40.5263157894737
60,16.3157894736842,0.759338157390501,570,16.3157894736842
61,83.6842105263158,0.357814296341381,570,83.6842105263158
62,20.5263157894737,0.411036721444512,570,20.5263157894737
63,83.6842105263158,0.356303960686188,570,83.6842105263158
64,66.140350877193,0.611167466919141,570,66.140350877193
65,97.719298245614,0.993124591420392,570,97.719298245614
66,55.7894736842105,0.492910439349879,570,55.7894736842105
67,17.1929824561404,0.583350240075742,570,17.1929824561404
68,41.7543859649123,0.345573814837357,570,41.7543859649123
69,83.6842105263158,0.452987984941728,570,83.6842105263158
70,97.8947368421053,0.993124591420392,570,97.8947368421053
71,20.8771929824561,0.524041387705417,570,20.8771929824561
72,56.4912280701755,0.358738531593066,570,56.4912280701755
73,61.0526315789474,0.598363427334821,570,61.0526315789474
74,97.8947368421053,0.993124591420392,570,97.8947368421053
75,16.8421052631579,0.617096097923852,570,16.8421052631579
76,16.3157894736842,0.634521313766597,570,16.3157894736842
77,97.8947368421053,0.993124591420392,570,97.8947368421053
78,97.8947368421053,0.993124591420392,570,97.8947368421053
79,79.1228070175439,0.459119496855346,570,79.1228070175439
80,16.3157894736842,0.629133698518969,570,16.3157894736842
81,16.3157894736842,0.679245283018868,570,16.3157894736842
82,48.9473684210526,0.475913527648159,570,48.9473684210526
83,44.7368421052632,0.512950564685197,570,44.7368421052632
84,98.0701754385965,0.993169676066815,570,98.0701754385965
85,54.0350877192983,0.523815964473299,570,54.0350877192983
86,98.0701754385965,0.993169676066815,570,98.0701754385965
87,98.0701754385965,0.993147133743604,570,98.0701754385965
88,83.6842105263158,0.416875183156376,570,83.6842105263158
89,98.0701754385965,0.993169676066815,570,98.0701754385965
90,19.8245614035088,0.709587250061991,570,19.8245614035088
91,16.3157894736842,0.637316561844864,570,16.3157894736842
92,98.0701754385965,0.993169676066815,570,98.0701754385965
93,16.3157894736842,0.441694281012601,570,16.3157894736842
94,98.0701754385965,0.993169676066815,570,98.0701754385965
95,98.0701754385965,0.993147133743604,570,98.0701754385965
96,98.0701754385965,0.993147133743604,570,98.0701754385965
97,98.0701754385965,0.993147133743604,570,98.0701754385965
98,82.6315789473684,0.33648925858299,570,82.6315789473684
99,98.0701754385965,0.993147133743604,570,98.0701754385965
100,16.3157894736842,0.673947837064088,570,16.3157894736842
