train.size,percent.correct.labels,auc,percent.correct.intervals
2,78.7096774193549,0.983217088055798,16.6666666666667
4,86.4516129032258,0.983217088055798,50
6,82.5806451612903,0.983217088055798,41.6666666666667
8,82.5806451612903,0.983217088055798,41.6666666666667
10,86.4516129032258,0.983217088055798,50
12,89.0322580645161,0.983217088055798,50
14,82.5806451612903,0.983217088055798,41.6666666666667
16,82.5806451612903,0.983217088055798,41.6666666666667
18,86.4516129032258,0.983217088055798,50
20,89.0322580645161,0.983217088055798,50
25,85.1612903225806,0.983217088055798,50
30,86.4516129032258,0.983217088055798,50
31,87.741935483871,0.983217088055798,58.3333333333333
