train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,96,
4,,,96,
6,,,96,
8,,,96,
10,,,96,
12,,,96,
14,,,96,
16,,,96,
18,,,96,
20,92.7083333333333,0.513643659711076,96,92.7083333333333
25,92.7083333333333,0.512038523274478,96,92.7083333333333
30,92.7083333333333,0.518459069020867,96,92.7083333333333
35,92.7083333333333,0.518459069020867,96,92.7083333333333
40,73.9583333333333,0.967897271268058,96,73.9583333333334
45,96.875,0.975922953451043,96,96.875
50,94.7916666666667,0.993579454253612,96,94.7916666666667
55,95.8333333333333,0.991974317817014,96,95.8333333333333
60,97.9166666666667,0.998394863563403,96,97.9166666666667
65,96.875,0.995184590690209,96,96.875
70,96.875,0.993579454253612,96,96.875
75,96.875,0.995184590690209,96,96.875
80,96.875,0.993579454253612,96,96.875
85,95.8333333333333,0.993579454253612,96,95.8333333333333
90,95.8333333333333,0.991974317817014,96,95.8333333333333
95,96.875,0.993579454253612,96,96.875
100,96.875,0.993579454253612,96,96.875
200,96.875,0.982343499197432,96,96.875
300,96.875,0.990369181380417,96,96.875
400,96.875,0.98876404494382,96,96.875
500,97.9166666666667,0.98876404494382,96,97.9166666666667
600,94.7916666666667,0.985553772070626,96,94.7916666666667
700,96.875,0.97752808988764,96,96.875
800,94.7916666666667,0.982343499197432,96,94.7916666666667
900,96.875,0.985553772070626,96,96.875
1000,95.8333333333333,0.985553772070626,96,95.8333333333333
3322,97.9166666666667,0.982343499197432,96,97.9166666666667
