train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,96,
4,,,96,
6,,,96,
8,,,96,
10,54.1666666666667,0.975922953451043,96,54.1666666666667
12,52.0833333333333,0.964686998394864,96,52.0833333333333
14,54.1666666666667,0.969502407704655,96,53.125
16,52.0833333333333,0.996789727126806,96,52.0833333333333
18,46.875,0.980738362760835,96,46.875
20,52.0833333333333,0.98876404494382,96,52.0833333333333
25,50,0.980738362760835,96,48.9583333333333
30,53.125,0.993579454253612,96,53.125
35,85.4166666666667,0.983948635634029,96,85.4166666666667
40,96.875,0.98876404494382,96,96.875
45,96.875,0.990369181380417,96,96.875
50,96.875,0.990369181380417,96,96.875
55,96.875,0.98876404494382,96,96.875
60,96.875,0.979133226324238,96,96.875
65,95.8333333333333,0.98876404494382,96,95.8333333333333
70,96.875,0.993579454253612,96,96.875
75,97.9166666666667,0.991974317817014,96,97.9166666666667
80,96.875,0.991974317817014,96,96.875
85,92.7083333333333,0.991974317817014,96,92.7083333333333
90,96.875,0.993579454253612,96,96.875
95,95.8333333333333,0.993579454253612,96,95.8333333333333
100,95.8333333333333,0.991974317817014,96,95.8333333333333
200,96.875,0.993579454253612,96,96.875
300,96.875,0.993579454253612,96,96.875
400,96.875,0.993579454253612,96,96.875
500,96.875,0.995184590690209,96,96.875
600,95.8333333333333,0.990369181380417,96,95.8333333333333
700,96.875,0.985553772070626,96,96.875
800,96.875,0.98876404494382,96,96.875
900,96.875,0.982343499197432,96,96.875
1000,96.875,0.983948635634029,96,96.875
3322,97.9166666666667,0.982343499197432,96,97.9166666666667
